Customer_ID,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
86781-PUN,Month-to-Month,Yes,Credit Card,19.0,180.0,0.0,0.0,319.0,499.0
86783-TEL,Month-to-Month,Yes,Bank Withdrawal,74.0,572.0,0.0,0.0,92.0,665.0
86818-MAH,Month-to-Month,Yes,Bank Withdrawal,83.0,1849.0,0.0,0.0,802.0,2652.0
86841-TAM,Month-to-Month,Yes,Bank Withdrawal,63.0,1067.0,0.0,10.0,683.0,1760.0
86846-BIH,Two Year,Yes,Bank Withdrawal,55.0,580.0,15.0,0.0,30.0,596.0
86872-BIH,One Year,No,Bank Withdrawal,59.0,2343.0,0.0,140.0,538.0,3022.0
86882-UTT,One Year,No,Bank Withdrawal,51.0,2838.0,0.0,0.0,1624.0,4462.0
86891-GUJ,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0.0,18.0,38.0
86894-KAR,Two Year,Yes,Bank Withdrawal,101.0,1752.0,27.0,90.0,293.0,2108.0
86904-JAM,Two Year,No,Credit Card,73.0,2316.0,12.0,0.0,632.0,2936.0
86919-PUD,Two Year,No,Credit Card,19.0,144.0,0.0,0.0,246.0,390.0
86924-TAM,Month-to-Month,Yes,Credit Card,59.0,1130.0,0.0,0.0,157.0,1288.0
86928-HAR,One Year,No,Credit Card,20.0,533.0,0.0,0.0,859.0,1393.0
86935-TEL,Month-to-Month,Yes,Credit Card,20.0,147.0,0.0,0.0,413.0,561.0
86947-WES,Month-to-Month,Yes,Bank Withdrawal,20.0,55.0,0.0,0.0,186.0,241.0
86951-KAR,One Year,No,Bank Withdrawal,83.0,5243.0,0.0,0.0,984.0,6227.0
86951-TEL,Two Year,No,Bank Withdrawal,60.0,3273.0,0.0,0.0,460.0,3734.0
86963-WES,Month-to-Month,Yes,Bank Withdrawal,70.0,208.0,0.0,0.0,80.0,288.0
86970-KER,Month-to-Month,No,Bank Withdrawal,49.0,49.0,0.0,30.0,16.0,96.0
86974-PUN,Two Year,No,Credit Card,23.0,1663.0,0.0,0.0,2088.0,3751.0
86986-BIH,Month-to-Month,No,Bank Withdrawal,50.0,237.0,0.0,0.0,93.0,330.0
86994-ODI,Two Year,Yes,Bank Withdrawal,19.0,470.0,0.0,0.0,255.0,725.0
87000-MAH,Month-to-Month,Yes,Bank Withdrawal,96.0,2122.0,0.0,0.0,594.0,2716.0
87023-WES,Month-to-Month,Yes,Credit Card,79.0,3233.0,0.0,0.0,1794.0,5028.0
87024-KAR,Month-to-Month,Yes,Credit Card,71.0,157.0,0.0,0.0,13.0,171.0
87024-WES,Month-to-Month,Yes,Credit Card,85.0,627.0,0.0,0.0,211.0,838.0
87045-HAR,Month-to-Month,No,Credit Card,19.0,138.0,0.0,0.0,142.0,281.0
87051-KER,Two Year,No,Credit Card,20.0,191.0,0.0,0.0,277.0,468.0
87063-TAM,Month-to-Month,Yes,Credit Card,85.0,602.0,0.0,0.0,131.0,734.0
87077-TAM,Month-to-Month,No,Credit Card,69.0,147.0,0.0,0.0,54.0,202.0
87090-CHH,Month-to-Month,No,Bank Withdrawal,54.0,195.0,0.0,80.0,160.0,435.0
87091-JAM,Month-to-Month,No,Bank Withdrawal,99.0,1836.0,0.0,0.0,454.0,2291.0
87100-WES,One Year,No,Bank Withdrawal,20.0,720.0,0.0,0.0,453.0,1174.0
87121-TAM,Two Year,Yes,Bank Withdrawal,113.0,7939.0,0.0,0.0,1212.0,9151.0
87123-UTT,Month-to-Month,No,Bank Withdrawal,76.0,838.0,0.0,0.0,401.0,1240.0
87132-UTT,One Year,No,Bank Withdrawal,106.0,5763.0,0.0,0.0,476.0,6240.0
87136-KAR,Month-to-Month,No,Mailed Check,69.0,1199.0,0.0,0.0,219.0,1419.0
87160-KAR,Month-to-Month,No,Bank Withdrawal,46.0,667.0,0.0,0.0,0.0,667.0
87171-JAM,Month-to-Month,Yes,Bank Withdrawal,49.0,1210.0,0.0,0.0,345.0,1555.0
87241-TAM,Month-to-Month,Yes,Credit Card,73.0,2730.0,0.0,0.0,338.0,3069.0
87241-WES,Month-to-Month,Yes,Credit Card,109.0,5953.0,0.0,0.0,780.0,6733.0
87242-WES,One Year,Yes,Bank Withdrawal,61.0,3283.0,0.0,0.0,224.0,3507.0
87275-TAM,Two Year,No,Bank Withdrawal,64.0,4528.0,0.0,0.0,0.0,4528.0
87313-GUJ,Two Year,No,Bank Withdrawal,20.0,1057.0,0.0,0.0,1822.0,2879.0
87313-UTT,Month-to-Month,No,Bank Withdrawal,59.0,1825.0,0.0,0.0,950.0,2776.0
87346-MAD,Month-to-Month,No,Bank Withdrawal,94.0,1215.0,0.0,0.0,566.0,1781.0
87360-MAH,Month-to-Month,Yes,Bank Withdrawal,109.0,5405.0,0.0,0.0,1728.0,7134.0
87373-UTT,Two Year,No,Credit Card,94.0,6302.0,0.0,0.0,763.0,7066.0
87378-KER,Month-to-Month,Yes,Credit Card,99.0,918.0,0.0,0.0,43.0,962.0
87395-RAJ,Month-to-Month,Yes,Bank Withdrawal,93.0,3092.0,0.0,0.0,1048.0,4140.0
87405-PUN,One Year,Yes,Bank Withdrawal,109.0,7534.0,0.0,0.0,2774.0,10308.0
87408-ODI,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0.0,22.0,108.0
87410-KAR,One Year,Yes,Bank Withdrawal,100.0,4211.0,0.0,140.0,1692.0,6044.0
87423-WES,Month-to-Month,No,Bank Withdrawal,85.0,2661.0,0.0,0.0,1587.0,4248.0
87436-TAM,Month-to-Month,Yes,Bank Withdrawal,88.0,2274.0,0.0,50.0,990.0,3314.0
87463-TAM,One Year,Yes,Bank Withdrawal,107.0,6873.0,0.0,60.0,121.0,7055.0
87483-HAR,One Year,Yes,Credit Card,104.0,4134.0,0.0,0.0,370.0,4505.0
87508-RAJ,Month-to-Month,No,Bank Withdrawal,44.0,369.0,0.0,0.0,246.0,615.0
87515-TAM,Two Year,No,Bank Withdrawal,54.0,3632.0,46.0,0.0,0.0,3585.0
87521-JAM,One Year,Yes,Credit Card,105.0,6903.0,0.0,0.0,1550.0,8453.0
87521-WES,Month-to-Month,Yes,Mailed Check,20.0,187.0,0.0,0.0,47.0,234.0
87526-DEL,Two Year,Yes,Bank Withdrawal,20.0,538.0,0.0,0.0,965.0,1503.0
87528-WES,Month-to-Month,No,Credit Card,26.0,184.0,0.0,0.0,229.0,413.0
87534-TAM,Month-to-Month,Yes,Bank Withdrawal,-7.0,1676.0,0.0,0.0,769.0,2446.0
87547-PUN,Month-to-Month,Yes,Bank Withdrawal,90.0,90.0,0.0,0.0,13.0,103.0
87579-KAR,Month-to-Month,Yes,Bank Withdrawal,66.0,458.0,0.0,0.0,337.0,795.0
87595-KAR,Month-to-Month,Yes,Bank Withdrawal,70.0,115.0,0.0,0.0,19.0,135.0
87608-HAR,Month-to-Month,Yes,Credit Card,80.0,2483.0,0.0,0.0,66.0,2549.0
87616-CHH,Month-to-Month,Yes,Credit Card,93.0,2979.0,0.0,0.0,1482.0,4461.0
87630-MAD,Two Year,Yes,Credit Card,-10.0,1413.0,0.0,0.0,1088.0,2501.0
87644-JAM,Month-to-Month,No,Credit Card,25.0,125.0,0.0,0.0,0.0,125.0
87646-TAM,Month-to-Month,Yes,Bank Withdrawal,26.0,1077.0,0.0,0.0,1968.0,3046.0
87661-JAM,Month-to-Month,Yes,Credit Card,95.0,180.0,0.0,0.0,25.0,206.0
87663-WES,Month-to-Month,No,Mailed Check,20.0,20.0,0.0,0.0,23.0,43.0
87675-UTT,Month-to-Month,No,Mailed Check,19.0,320.0,0.0,0.0,41.0,361.0
87692-AND,Month-to-Month,Yes,Credit Card,95.0,4060.0,0.0,0.0,1439.0,5500.0
87696-TEL,Two Year,Yes,Bank Withdrawal,40.0,1325.0,0.0,0.0,0.0,1325.0
87704-GUJ,Two Year,No,Credit Card,20.0,20.0,0.0,0.0,43.0,64.0
87748-AND,Month-to-Month,Yes,Bank Withdrawal,103.0,5017.0,0.0,0.0,2110.0,7128.0
87760-BIH,Two Year,No,Credit Card,20.0,1016.0,0.0,0.0,67.0,1084.0
87778-UTT,Month-to-Month,Yes,Credit Card,100.0,4740.0,0.0,0.0,635.0,5375.0
87814-PUN,One Year,Yes,Bank Withdrawal,94.0,4312.0,0.0,0.0,465.0,4778.0
87826-TAM,Two Year,No,Credit Card,50.0,3281.0,0.0,0.0,0.0,3281.0
87831-PUN,Month-to-Month,Yes,Credit Card,55.0,238.0,0.0,0.0,84.0,322.0
87839-BIH,One Year,No,Credit Card,20.0,1032.0,0.0,0.0,1429.0,2461.0
87849-AND,Two Year,Yes,Mailed Check,18.0,1031.0,0.0,0.0,1292.0,2323.0
87853-UTT,Month-to-Month,No,Bank Withdrawal,72.0,2568.0,0.0,0.0,884.0,3453.0
87859-AND,Two Year,No,Bank Withdrawal,23.0,1429.0,0.0,0.0,3033.0,4463.0
87869-PUN,Month-to-Month,No,Credit Card,69.0,944.0,0.0,0.0,41.0,986.0
87873-BIH,Two Year,No,Bank Withdrawal,90.0,6325.0,0.0,0.0,1307.0,7633.0
87884-KER,Month-to-Month,Yes,Credit Card,25.0,1097.0,0.0,0.0,0.0,1097.0
87887-MAH,Month-to-Month,No,Bank Withdrawal,71.0,563.0,0.0,0.0,385.0,948.0
87915-UTT,Two Year,No,Bank Withdrawal,104.0,6885.0,0.0,0.0,757.0,7643.0
87939-PUN,Month-to-Month,Yes,Mailed Check,74.0,74.0,0.0,0.0,21.0,96.0
87940-UTT,Month-to-Month,No,Bank Withdrawal,93.0,870.0,0.0,0.0,378.0,1249.0
87950-TAM,Month-to-Month,Yes,Bank Withdrawal,69.0,69.0,0.0,0.0,49.0,118.0
87960-MAD,Month-to-Month,Yes,Bank Withdrawal,74.0,706.0,0.0,0.0,148.0,854.0
87963-UTT,Month-to-Month,Yes,Bank Withdrawal,111.0,5315.0,0.0,0.0,1073.0,6388.0
88027-AND,One Year,No,Bank Withdrawal,45.0,3027.0,0.0,0.0,0.0,3027.0
88042-CHH,Month-to-Month,Yes,Bank Withdrawal,-10.0,688.0,49.0,0.0,316.0,955.0
88047-KAR,Month-to-Month,Yes,Credit Card,80.0,1248.0,0.0,0.0,546.0,1795.0
88050-GUJ,Month-to-Month,Yes,Bank Withdrawal,76.0,893.0,0.0,0.0,313.0,1206.0
88094-PUN,Two Year,Yes,Credit Card,25.0,1733.0,0.0,0.0,2367.0,4100.0
88104-HAR,One Year,No,Credit Card,70.0,4448.0,0.0,0.0,2960.0,7409.0
88107-JAM,Month-to-Month,No,Credit Card,30.0,30.0,0.0,40.0,0.0,70.0
88107-KAR,Month-to-Month,Yes,Credit Card,19.0,19.0,0.0,0.0,34.0,53.0
88110-HAR,One Year,No,Bank Withdrawal,20.0,318.0,0.0,0.0,756.0,1074.0
88111-MAH,Month-to-Month,Yes,Credit Card,83.0,83.0,0.0,0.0,43.0,126.0
88115-MAD,Month-to-Month,Yes,Credit Card,35.0,363.0,0.0,0.0,0.0,363.0
88126-JAM,Month-to-Month,Yes,Bank Withdrawal,89.0,2698.0,0.0,0.0,116.0,2814.0
88152-TEL,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0.0,40.0,60.0
88171-TEL,Month-to-Month,No,Bank Withdrawal,56.0,2419.0,14.0,40.0,1922.0,4367.0
88195-TAM,Two Year,No,Bank Withdrawal,69.0,3418.0,5.0,0.0,1352.0,4764.0
88202-MAH,Two Year,Yes,Bank Withdrawal,103.0,5873.0,0.0,0.0,2360.0,8234.0
88202-ODI,Two Year,Yes,Bank Withdrawal,98.0,5780.0,0.0,0.0,1804.0,7585.0
88203-ASS,Two Year,No,Credit Card,-3.0,1458.0,35.0,0.0,2224.0,3647.0
88214-GUJ,One Year,Yes,Bank Withdrawal,19.0,1108.0,0.0,0.0,1619.0,2728.0
88215-KAR,Month-to-Month,Yes,Bank Withdrawal,50.0,50.0,0.0,0.0,43.0,93.0
88244-ODI,Month-to-Month,No,Bank Withdrawal,40.0,2070.0,0.0,0.0,0.0,2070.0
88255-MAH,Month-to-Month,No,Credit Card,33.0,1009.0,0.0,0.0,0.0,1009.0
88268-UTT,Month-to-Month,No,Mailed Check,19.0,19.0,0.0,0.0,49.0,69.0
88272-PUN,Month-to-Month,Yes,Bank Withdrawal,64.0,941.0,0.0,0.0,285.0,1226.0
88282-CHH,Month-to-Month,Yes,Credit Card,96.0,5432.0,0.0,0.0,1317.0,6749.0
88324-TAM,Month-to-Month,No,Credit Card,20.0,716.0,0.0,0.0,328.0,1044.0
88369-BIH,Two Year,Yes,Credit Card,19.0,810.0,0.0,0.0,95.0,905.0
88373-ODI,Month-to-Month,Yes,Bank Withdrawal,45.0,402.0,0.0,0.0,344.0,747.0
88381-WES,Two Year,Yes,Credit Card,88.0,5986.0,0.0,0.0,649.0,6636.0
88435-TEL,Two Year,Yes,Bank Withdrawal,101.0,5594.0,0.0,10.0,290.0,5894.0
88440-JAM,One Year,No,Credit Card,109.0,7332.0,0.0,0.0,1549.0,8882.0
88459-UTT,Month-to-Month,Yes,Bank Withdrawal,89.0,346.0,0.0,0.0,193.0,539.0
88485-HAR,Two Year,No,Credit Card,25.0,1873.0,0.0,0.0,3183.0,5057.0
88496-MAH,One Year,Yes,Bank Withdrawal,85.0,3030.0,0.0,0.0,892.0,3923.0
88500-MAH,Two Year,No,Bank Withdrawal,65.0,4919.0,0.0,0.0,0.0,4919.0
88504-KAR,One Year,Yes,Bank Withdrawal,58.0,4113.0,32.0,0.0,0.0,4080.0
88514-AND,Two Year,Yes,Credit Card,71.0,371.0,0.0,0.0,85.0,457.0
88514-BIH,Two Year,Yes,Credit Card,86.0,6172.0,0.0,0.0,479.0,6651.0
88521-WES,One Year,No,Bank Withdrawal,64.0,3491.0,0.0,0.0,1991.0,5482.0
88551-UTT,Two Year,No,Credit Card,24.0,1764.0,0.0,0.0,298.0,2063.0
88562-TAM,Two Year,Yes,Credit Card,20.0,1482.0,0.0,0.0,496.0,1979.0
88584-RAJ,Two Year,Yes,Credit Card,117.0,8436.0,0.0,0.0,1075.0,9511.0
88605-TAM,Two Year,Yes,Bank Withdrawal,60.0,2193.0,0.0,0.0,0.0,2193.0
88618-WES,One Year,Yes,Bank Withdrawal,91.0,5764.0,18.0,0.0,3063.0,8808.0
88631-JAM,Month-to-Month,Yes,Bank Withdrawal,49.0,267.0,0.0,0.0,293.0,560.0
88632-TAM,Month-to-Month,No,Credit Card,20.0,155.0,0.0,0.0,108.0,264.0
88636-KAR,One Year,No,Mailed Check,75.0,5064.0,0.0,0.0,315.0,5380.0
88639-HAR,Two Year,Yes,Bank Withdrawal,53.0,3656.0,0.0,0.0,0.0,3656.0
88664-KAR,Month-to-Month,No,Bank Withdrawal,80.0,374.0,0.0,0.0,181.0,556.0
88674-JAM,One Year,Yes,Credit Card,78.0,5356.0,0.0,0.0,2027.0,7383.0
88685-WES,Two Year,Yes,Bank Withdrawal,116.0,8310.0,0.0,130.0,2401.0,10842.0
88689-KAR,Month-to-Month,Yes,Credit Card,69.0,1205.0,0.0,0.0,438.0,1644.0
88728-UTT,One Year,No,Credit Card,21.0,52.0,0.0,0.0,36.0,88.0
88749-KAR,Two Year,Yes,Credit Card,25.0,1498.0,0.0,0.0,1955.0,3453.0
88752-JAM,Month-to-Month,No,Credit Card,50.0,50.0,0.0,0.0,6.0,57.0
88776-MAH,Month-to-Month,Yes,Bank Withdrawal,100.0,715.0,0.0,0.0,273.0,988.0
88777-WES,One Year,No,Credit Card,74.0,2282.0,0.0,0.0,1070.0,3353.0
88789-TAM,One Year,Yes,Credit Card,100.0,2090.0,0.0,0.0,199.0,2289.0
88796-MAD,Two Year,Yes,Bank Withdrawal,114.0,8093.0,0.0,0.0,2337.0,10430.0
88802-RAJ,Month-to-Month,Yes,Bank Withdrawal,75.0,1395.0,0.0,0.0,273.0,1668.0
88826-UTT,One Year,Yes,Credit Card,102.0,6654.0,0.0,0.0,2591.0,9245.0
88827-ASS,Month-to-Month,No,Credit Card,80.0,4242.0,0.0,0.0,286.0,4528.0
88839-PUD,Month-to-Month,Yes,Credit Card,87.0,2621.0,0.0,0.0,974.0,3596.0
88844-JAM,Month-to-Month,Yes,Credit Card,75.0,3161.0,0.0,0.0,845.0,4006.0
88853-HAR,Two Year,No,Credit Card,20.0,454.0,0.0,0.0,434.0,888.0
88869-JAM,Month-to-Month,Yes,Bank Withdrawal,70.0,141.0,0.0,0.0,19.0,160.0
88898-HAR,Month-to-Month,No,Bank Withdrawal,77.0,299.0,0.0,10.0,171.0,480.0
88912-MAD,Month-to-Month,Yes,Mailed Check,70.0,70.0,0.0,0.0,15.0,85.0
88914-PUN,Month-to-Month,Yes,Credit Card,55.0,767.0,0.0,0.0,258.0,1026.0
88924-HAR,Month-to-Month,Yes,Credit Card,80.0,633.0,0.0,0.0,390.0,1024.0
88933-TAM,Month-to-Month,Yes,Bank Withdrawal,50.0,50.0,0.0,0.0,28.0,78.0
88938-UTT,One Year,No,Bank Withdrawal,94.0,4295.0,0.0,40.0,1087.0,5422.0
88944-HAR,Month-to-Month,Yes,Credit Card,102.0,1068.0,0.0,0.0,320.0,1389.0
88971-HAR,Month-to-Month,Yes,Bank Withdrawal,101.0,906.0,0.0,0.0,332.0,1239.0
88976-TEL,Month-to-Month,No,Bank Withdrawal,84.0,84.0,0.0,0.0,6.0,91.0
88980-HAR,Two Year,No,Bank Withdrawal,23.0,797.0,0.0,0.0,228.0,1025.0
89011-TAM,Two Year,No,Credit Card,-10.0,762.0,0.0,0.0,1161.0,1924.0
89019-PUN,Two Year,Yes,Credit Card,89.0,4577.0,18.0,0.0,785.0,5344.0
89024-MAH,Two Year,No,Bank Withdrawal,73.0,4054.0,17.0,0.0,2088.0,6125.0
89027-UTT,Two Year,No,Bank Withdrawal,100.0,4378.0,0.0,0.0,2153.0,6532.0
89049-PUN,One Year,No,Bank Withdrawal,89.0,5898.0,0.0,0.0,2467.0,8365.0
89062-UTT,Month-to-Month,Yes,Credit Card,-7.0,2924.0,0.0,0.0,1657.0,4581.0
89147-ODI,Two Year,No,Credit Card,26.0,1914.0,0.0,0.0,1599.0,3514.0
89154-RAJ,Month-to-Month,No,Credit Card,49.0,103.0,0.0,0.0,58.0,162.0
89167-TEL,Month-to-Month,Yes,Bank Withdrawal,104.0,2433.0,0.0,0.0,1194.0,3628.0
89176-BIH,One Year,No,Credit Card,20.0,951.0,0.0,0.0,305.0,1257.0
89180-TAM,Two Year,No,Mailed Check,19.0,390.0,0.0,0.0,353.0,743.0
89184-KER,One Year,No,Credit Card,74.0,1821.0,0.0,0.0,208.0,2029.0
89188-KAR,Month-to-Month,Yes,Mailed Check,20.0,33.0,0.0,0.0,33.0,67.0
89199-KAR,Month-to-Month,Yes,Credit Card,72.0,794.0,0.0,80.0,337.0,1211.0
89201-AND,Two Year,Yes,Bank Withdrawal,114.0,7882.0,0.0,0.0,1866.0,9749.0
89217-ODI,Month-to-Month,Yes,Bank Withdrawal,45.0,2651.0,40.0,0.0,0.0,2610.0
89219-GUJ,Month-to-Month,Yes,Credit Card,100.0,1622.0,0.0,0.0,479.0,2101.0
89254-GUJ,Two Year,No,Bank Withdrawal,115.0,7159.0,0.0,0.0,2520.0,9679.0
89279-ODI,Two Year,Yes,Bank Withdrawal,79.0,5753.0,0.0,40.0,2145.0,7938.0
89280-UTT,Two Year,Yes,Bank Withdrawal,89.0,6185.0,0.0,0.0,3257.0,9443.0
89303-AND,Month-to-Month,No,Credit Card,69.0,143.0,0.0,0.0,58.0,202.0
89304-UTT,One Year,No,Credit Card,21.0,741.0,14.0,0.0,831.0,1558.0
89326-TAM,Month-to-Month,Yes,Bank Withdrawal,93.0,93.0,0.0,0.0,7.0,101.0
89356-UTT,Two Year,No,Credit Card,23.0,1672.0,0.0,0.0,1504.0,3176.0
89357-ODI,Month-to-Month,No,Bank Withdrawal,95.0,1451.0,0.0,0.0,149.0,1600.0
89370-TAM,One Year,Yes,Bank Withdrawal,70.0,3545.0,0.0,0.0,604.0,4149.0
89378-PUN,Month-to-Month,Yes,Bank Withdrawal,104.0,5278.0,11.0,0.0,1914.0,7181.0
89382-ASS,Month-to-Month,Yes,Bank Withdrawal,29.0,96.0,0.0,0.0,0.0,96.0
89387-MAH,Two Year,Yes,Bank Withdrawal,75.0,5212.0,0.0,0.0,3308.0,8521.0
89393-KAR,One Year,No,Credit Card,53.0,1939.0,0.0,0.0,288.0,2227.0
89415-WES,Month-to-Month,Yes,Mailed Check,29.0,355.0,0.0,0.0,0.0,355.0
89442-BIH,Month-to-Month,No,Bank Withdrawal,91.0,257.0,0.0,0.0,131.0,388.0
89453-HAR,One Year,No,Bank Withdrawal,44.0,2369.0,0.0,0.0,0.0,2369.0
89478-UTT,Two Year,Yes,Bank Withdrawal,110.0,7982.0,0.0,0.0,3328.0,11311.0
89487-TAM,Two Year,No,Bank Withdrawal,80.0,5737.0,0.0,130.0,448.0,6316.0
89492-PUN,One Year,No,Bank Withdrawal,19.0,624.0,0.0,0.0,1401.0,2025.0
89512-JAM,Month-to-Month,No,Bank Withdrawal,60.0,134.0,0.0,0.0,29.0,164.0
89514-HAR,Two Year,Yes,Credit Card,79.0,4861.0,0.0,0.0,807.0,5669.0
89517-MAH,Two Year,No,Credit Card,84.0,5893.0,0.0,0.0,1792.0,7686.0
89519-BIH,Month-to-Month,No,Bank Withdrawal,93.0,5029.0,0.0,0.0,1655.0,6684.0
89521-MAH,Month-to-Month,Yes,Credit Card,84.0,2613.0,0.0,0.0,750.0,3363.0
89527-GUJ,One Year,Yes,Bank Withdrawal,-7.0,3023.0,0.0,0.0,1172.0,4196.0
89530-KAR,Two Year,Yes,Bank Withdrawal,116.0,8182.0,0.0,0.0,2657.0,10840.0
89567-RAJ,Two Year,Yes,Mailed Check,29.0,299.0,0.0,0.0,0.0,299.0
89585-MAH,Two Year,No,Bank Withdrawal,20.0,478.0,0.0,0.0,910.0,1389.0
89590-MAD,Two Year,No,Credit Card,20.0,558.0,0.0,0.0,998.0,1557.0
89597-MAH,One Year,Yes,Bank Withdrawal,94.0,2638.0,0.0,0.0,80.0,2718.0
89613-KAR,Month-to-Month,Yes,Credit Card,85.0,2628.0,0.0,0.0,1566.0,4195.0
89630-PUN,Two Year,Yes,Credit Card,53.0,2200.0,46.0,0.0,210.0,2364.0
89636-KAR,Two Year,No,Bank Withdrawal,49.0,3210.0,0.0,0.0,0.0,3210.0
89655-JAM,Month-to-Month,Yes,Credit Card,19.0,19.0,0.0,0.0,14.0,33.0
89663-BIH,Month-to-Month,No,Bank Withdrawal,40.0,40.0,0.0,10.0,0.0,50.0
89665-CHH,Month-to-Month,Yes,Credit Card,45.0,45.0,0.0,0.0,44.0,90.0
89673-KAR,Month-to-Month,Yes,Bank Withdrawal,82.0,460.0,48.0,0.0,51.0,462.0
89683-UTT,Month-to-Month,Yes,Credit Card,99.0,919.0,0.0,0.0,95.0,1015.0
89686-TAM,Two Year,Yes,Credit Card,25.0,1672.0,0.0,0.0,2544.0,4216.0
89699-MAD,One Year,Yes,Credit Card,68.0,2038.0,0.0,0.0,679.0,2717.0
89718-MAH,Month-to-Month,Yes,Bank Withdrawal,85.0,4600.0,14.0,0.0,1105.0,5692.0
89750-HAR,Month-to-Month,No,Mailed Check,20.0,33.0,0.0,0.0,64.0,97.0
89751-TAM,One Year,Yes,Bank Withdrawal,96.0,6109.0,0.0,30.0,1292.0,7431.0
89786-TEL,Two Year,No,Credit Card,35.0,2545.0,0.0,0.0,0.0,2545.0
89793-TAM,Month-to-Month,No,Credit Card,48.0,953.0,0.0,0.0,76.0,1030.0
89798-UTT,Month-to-Month,Yes,Credit Card,36.0,780.0,0.0,0.0,0.0,780.0
89804-MAH,Month-to-Month,No,Credit Card,19.0,50.0,0.0,0.0,30.0,80.0
89824-BIH,Two Year,Yes,Bank Withdrawal,113.0,7856.0,0.0,0.0,1609.0,9465.0
89855-RAJ,One Year,Yes,Credit Card,74.0,3187.0,0.0,0.0,1031.0,4219.0
89862-TAM,Month-to-Month,Yes,Bank Withdrawal,19.0,82.0,0.0,0.0,114.0,197.0
89876-MAH,Two Year,No,Credit Card,25.0,1275.0,0.0,0.0,1008.0,2284.0
89908-TAM,Month-to-Month,Yes,Bank Withdrawal,103.0,4747.0,0.0,0.0,1113.0,5861.0
89920-KER,Month-to-Month,Yes,Bank Withdrawal,49.0,90.0,0.0,0.0,0.0,90.0
89933-JAM,Two Year,Yes,Credit Card,54.0,2375.0,47.0,0.0,0.0,2327.0
89938-JAM,Month-to-Month,Yes,Bank Withdrawal,75.0,160.0,0.0,0.0,48.0,209.0
89942-UTT,Month-to-Month,Yes,Bank Withdrawal,75.0,1189.0,0.0,0.0,413.0,1602.0
89946-AND,Two Year,No,Credit Card,24.0,1859.0,0.0,0.0,3433.0,5292.0
91005-TEL,One Year,Yes,Bank Withdrawal,30.0,1489.0,0.0,0.0,0.0,1489.0
91007-MAH,Two Year,No,Credit Card,20.0,689.0,0.0,0.0,477.0,1167.0
91017-GUJ,Month-to-Month,No,Bank Withdrawal,56.0,291.0,0.0,0.0,134.0,425.0
91027-CHH,Month-to-Month,Yes,Bank Withdrawal,94.0,2362.0,0.0,0.0,872.0,3234.0
91045-JHA,Two Year,Yes,Credit Card,78.0,3373.0,0.0,0.0,851.0,4224.0
91057-BIH,Two Year,No,Bank Withdrawal,100.0,7159.0,16.0,0.0,2283.0,9426.0
91073-KER,Two Year,Yes,Credit Card,55.0,4179.0,0.0,0.0,0.0,4179.0
91073-MAD,Month-to-Month,Yes,Bank Withdrawal,74.0,2068.0,0.0,0.0,1239.0,3308.0
91093-BIH,Month-to-Month,No,Bank Withdrawal,96.0,500.0,0.0,0.0,195.0,695.0
91093-JAM,Month-to-Month,Yes,Credit Card,99.0,7007.0,0.0,0.0,3367.0,10374.0
91132-WES,Month-to-Month,No,Bank Withdrawal,68.0,68.0,0.0,0.0,12.0,81.0
91215-JAM,Month-to-Month,Yes,Bank Withdrawal,62.0,2096.0,0.0,0.0,75.0,2171.0
91259-AND,Month-to-Month,Yes,Bank Withdrawal,95.0,1640.0,0.0,0.0,359.0,1999.0
91259-TEL,Two Year,Yes,Bank Withdrawal,19.0,779.0,0.0,0.0,288.0,1067.0
91278-UTT,Month-to-Month,Yes,Bank Withdrawal,95.0,95.0,0.0,0.0,12.0,107.0
91284-HAR,Month-to-Month,Yes,Credit Card,29.0,790.0,0.0,0.0,0.0,790.0
91289-TEL,Month-to-Month,No,Bank Withdrawal,54.0,1221.0,0.0,0.0,895.0,2116.0
91320-PUD,Month-to-Month,No,Bank Withdrawal,70.0,70.0,0.0,0.0,1.0,71.0
91332-JAM,Month-to-Month,Yes,Bank Withdrawal,106.0,6300.0,0.0,0.0,2199.0,8499.0
91337-DEL,Month-to-Month,Yes,Credit Card,51.0,411.0,15.0,0.0,82.0,479.0
91344-GUJ,Month-to-Month,Yes,Bank Withdrawal,86.0,1180.0,0.0,10.0,410.0,1601.0
91371-MAH,Two Year,No,Credit Card,116.0,7752.0,0.0,0.0,2269.0,10022.0
91393-KER,Two Year,No,Credit Card,20.0,1102.0,0.0,0.0,1766.0,2869.0
91400-WES,Month-to-Month,No,Credit Card,20.0,84.0,0.0,0.0,130.0,214.0
91408-MAH,One Year,Yes,Bank Withdrawal,34.0,362.0,0.0,0.0,0.0,362.0
91417-GUJ,One Year,No,Credit Card,72.0,3886.0,0.0,0.0,2453.0,6339.0
91425-TEL,Month-to-Month,Yes,Bank Withdrawal,70.0,137.0,0.0,0.0,30.0,168.0
91446-MAH,Two Year,No,Bank Withdrawal,24.0,1718.0,0.0,0.0,2283.0,4001.0
